Job,ClassJobLevel,Name,Description,Cast,Cooldown
,0,Demolish,"Delivers an attack to target.
Combo Action: Twin Snakes
Combo Potency: 600
Combo Bonus: Damage over time
Potency: 200
Duration: 18s
Combo Bonus: Increases damage you deal target by 20%
Duration: 18s
Combo Bonus: Opens a chakra
Combo Bonus: Grants Greased Lightning
Duration: 15s
Greased Lightning Bonus: Increases damage dealt by 5% and reduces weaponskill recast time by 5%

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Form Shift,"Extends Greased Lightning duration to maximum.
Can only be executed while under the effect of Greased Lightning.",0.0,0.0
,0,Shoulder Tackle,"Rushes target and delivers an attack with a potency of 800.
Maximum Charges: 3
Cannot be executed while bound.",0.0,15.0
,0,Riddle of Earth,"Reduces damage taken by 10%.
Duration: 6s
Additional Effect: Creates a barrier around self that absorbs damage equivalent to a heal of 2,500 potency
Duration: 6s",0.0,30.0
,0,Tornado Kick,"Delivers an attack with a potency of 1,800.
Maximum Charges: 2",0.0,15.0
,0,The Forbidden Chakra,"Delivers an attack with a potency of 2,000.
Can only be executed while under the effect of the Fifth Chakra. The five chakra close upon execution.",0.0,1.0
,0,True Thrust,"Delivers an attack with a potency of 1,000.

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Vorpal Thrust,"Delivers an attack to target.
Combo Action: True Thrust
Combo Potency: 1,200

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Full Thrust,"Delivers an attack to target.
Combo Action: Raiden Thrust
Combo Potency: 1,400

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Fang and Claw,"Delivers an attack to target.
Combo Action: Full Thrust
Combo Potency: 1,600
Combo Bonus: Extends Blood of the Dragon or Life of the Dragon duration by 10s to a maximum of 30s

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Impulse Drive,"Delivers an attack with a potency of 800.

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Disembowel,"Delivers an attack to target.
Combo Action: Impulse Dive
Combo Potency: 1,000

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Chaos Thrust,"Delivers an attack to target.
Combo Action: Disembowel
Combo Potency: 600
Combo Bonus: Damage over time
Potency: 200
Duration: 18s
Combo Bonus: Increases damage you deal target by 20%
Duration: 21s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Wheeling Thrust,"Delivers an attack to target.
Combo Action: Fang and Claw
Combo Potency: 1,600
Combo Bonus: Extends Blood of the Dragon or Life of the Dragon duration by 10s, to a maximum of 30s

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Piercing Talon,"Delivers a ranged attack with a potency of 800. Potency increases up to 1,600 the farther away you are from the target.
Additional Effect: Extends Blood of the Dragon or Life of the Dragon duration by 10s, to a maximum of 30s",0.0,2.4
,0,Jump,"Delivers a jumping attack with a potency of 1,250. Returns you to your original position after the attack is made.
Additional Effect: Strengthens the gaze on your Dragon Gauge by 1 if under the effect of Blood of the Dragon or Life of the Dragon
Cannot be executed while bound.",0.0,0.0
,0,Spineshatter Dive,"Delivers a jumping attack with a potency of 800.
Additional Effect: Reduces the recast time of Mirage Dive by 15 seconds
Cannot be executed while bound.",0.0,30.0
,0,Elusive Jump,"Executes a jump to a location 15 yalms behind you, while removing any Heavy, Bind, or Holmgang effects.",0.0,30.0
,0,Blood of the Dragon,"Grants Blood of the Dragon.
Duration: 15s

※Action changes to Geirskogul while under the effect of Blood of the Dragon.
※Action changes to Nastrond while under the effect of Life of the Dragon.",0.0,0.0
,0,Geirskogul,"Delivers an attack with a potency of 1,600 to all enemies in a straight line before you. Removes Blood of the Dragon status.
Additional Effect: Grants Life of the Dragon
Duration: Time remaining on original effect, down to a minimum of 15 seconds
Can only be executed while under the effect of Blood of the Dragon.
Dragon Gauge Cost: 2

※Action changes to Nastrond while under the effect of Life of the Dragon.",0.0,1.0
,0,Nastrond,"Delivers an attack with a potency of 2,000 to all enemies in a straight line before you. Removes Life of the Dragon status.
Additional Effect: Grants Blood of the Dragon
Duration: Time remaining on original effect, down to a minimum of 15 seconds
Can only be executed while under the effect of Life of the Dragon.
Dragon Gauge Cost: 2

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,Spinning Edge,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Ninki Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Gust Slash,"Delivers an attack to target.
Combo Action: Spinning Edge
Combo Potency: 1,200
Combo Bonus: Increases Ninki Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Aeolian Edge,"Delivers an attack to target.
Combo Action: Gust Slash
Combo Potency: 1,400
Combo Bonus: Increases Ninki Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Shadow Fang,"Delivers an attack with a potency of 800.
Additional Effect: Damage over time
Potency: 200
Duration: 15s
Additional Effect: Increases damage you deal target by 20%
Duration: 15s
Additional Effect: Increases Ninki Gauge by 10

※Action changes to Hyosho Ranryu while under the effect of Three Mudra.",0.0,2.4
,0,Throwing Dagger,"Delivers a ranged attack with a potency of 800.
Additional Effect: Increases Ninki Gauge by 10",0.0,2.4
,0,Shukuchi,"Move quickly to the specified location.
Additional Effect: Creates a barrier around self that absorbs damage equivalent to a heal of 2,000 potency
Duration: 6s
Maximum Charges: 2
Cannot be executed while bound.",0.0,30.0
,0,Mug,"Delivers an attack with a potency of 750.
Additional Effect: Increases Ninki Gauge by 20

※Action changes to Katon while under the effect of Three Mudra.",0.0,3.0
,0,Assassinate,"Delivers an attack with a potency of 1,000.
Potency increases up to 3,000 as the target's HP decreases.
Recast time resets upon earning a kill or an assist.",0.0,30.0
,0,Bhavacakra,"Deals unaspected damage with a potency of 2,000.
Ninki Gauge Cost: 50",0.0,1.0
,0,Three Mudra,"Allows for immediate execution of any ninjutsu action.
Duration: 5s
Maximum Charges: 2",0.0,15.0
,0,Katon,"Delivers fire damage to all enemies nearby with a potency of 1,500 for the first enemy, 25% less for the second, 50% less for the third, and 75% less for all remaining enemies.
Additional Effect: Heavy +50%
Duration: 3s
Additional Effect: Resets Shukuchi recast timer
Can only be executed while under the effect of Three Mudra.

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,Hyoton,"Delivers ice damage with a potency of 1,000.
Additional Effect: Bind
Duration: 2s
Additional Effect: Resets Shukuchi recast timer
Can only be executed while under the effect of Three Mudra.

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,Raiton,"Delivers lightning damage with a potency of 2,000.
Additional Effect: Resets Shukuchi recast timer
Can only be executed while under the effect of Three Mudra.

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,Kakuremi,"Grants the effect of Kakuremi.
Duration: 3s
Kakuremi will change to Hidden when the effect expires.
Duration: 10s
Cannot be seen or targeted while under the effect of Hidden.
Effects of Kakuremi and Hidden end upon taking damage or using an action other than Shukuchi or Bolt.

※Action changes to Trick Attack while under the effect of Hidden.",0.0,60.0
,0,Hakaze,"Delivers an attack with a potency of 800.
Additional Effect: Increases Kenki Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Jinpu,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Kenki Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Shifu,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Kenki Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Yukikaze,"Delivers an attack with a potency of 1,400.
Additional Effect: Increases Kenki Gauge by 15

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Gekko,"Delivers an attack to target.
Combo Action: Yukikaze
Combo Potency: 1,600
Combo Bonus: Increases Kenki Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Kasha,"Delivers an attack to target.
Combo Action: Gekko
Combo Potency: 1,600
Combo Bonus: Increases Kenki Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Enpi,"Delivers an attack with a potency of 1,200.
Additional Effect: Increases Kenki Gauge by 10",0.0,2.4
,0,Iaijutsu,"Executes a weaponskill depending on current number of Sen stored in Sen Gauge.
1 Sen: Higanbana
2 Sen: Tenka Goken
3 Sen: Midare Setsugekka",1.5,2.4
,0,Higanbana,"Delivers an attack with a potency of 800.
Additional Effect: Damage over time
Potency: 300
Duration: 30s
Additional Effect: Reduces target's HP recovered by healing actions by 10%
Duration: 30s
Additional Effect: Increases Kenki Gauge by 50 if target is KO'd before effect expires
Additional Effect: If the target is suffering from Higanbana inflicted by you, increase the effect duration by 30s up to a maximum of 60s

※This action cannot be assigned to a hotbar.",1.5,0.0
,0,Tenka Goken,"Delivers an attack with a potency of 1,600 to all enemies in a cone before you.
Additional Effect: Increases Kenki Gauge by 10 for each enemy hit
Additional Effect: Grants a stack of Meditation
Can be stacked up to 3 times.
Shares a recast timer with Midare Setsugekka.",1.3,15.0
,0,Midare Setsugekka,"Delivers an attack with a potency of 2,600.
Additional Effect: Increases Kenki Gauge by 20
Additional Effect: Grants a stack of Meditation
Can be stacked up to 3 times.
Shares a recast timer with Tenka Goken.",1.3,15.0
,0,Hissatsu: Shinten,"Delivers an attack with a potency of 1,200.
Kenki Gauge Cost: 25",0.0,1.0
,0,Meikyo Shisui,"Execute the last weaponskill of a combo without meeting combo prerequisites. Does not affect Iaijutsu or Tsubame-gaeshi.
Duration: 5s
Maximum Charges: 3",0.0,0.0
,0,Heavy Shot,"Delivers an attack with a potency of 500.
Minuet/Paeon Additional Effect: Grants Repertoire if used on target suffering from a Caustic Bite effect inflicted by you

※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Straight Shot,"Delivers an attack to target.
Combo Action: Heavy Shot
Combo Potency: 1,000
Minuet/Paeon Additional Effect: Grants Repertoire if used on target suffering from a Stormbite effect inflicted by you

※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Caustic Bite,"Delivers an attack with a potency of 600.
Additional Effect: Poison
Potency: 200
Duration: 15s",0.0,2.4
,0,Stormbite,"Delivers an attack to target.
Combo Action: Caustic Bite
Combo Potency: 600
Additional Effect: Damage over time
Potency: 200
Duration: 18s

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Empyreal Arrow,"Delivers an attack with a potency of 1,000.
Additional Effect: Grants Repertoire if under the effect of the Wanderer's Minuet or Army's Paeon
Additional Effect: Increases Soul Voice Gauge by 10 if under the effect of the Wanderer's Minuet or Army's Paeon
Maximum Charges: 2",0.0,15.0
,0,Repelling Shot,"Delivers an attack with a potency of 800.
Additional Effect: 10-yalm backstep
Additional Effect: Grants Repertoire if under the effect of the Wanderer's Minuet or Army's Paeon
Additional Effect: Increases Soul Voice Gauge by 20 if under the effect of the Wanderer's Minuet or Army's Paeon
Cannot be executed while bound.",0.0,30.0
,0,Sidewinder,"Delivers an attack with a potency of 800.
Potency increases up to 2,400 as the target's HP decreases.",0.0,30.0
,0,Pitch Perfect,"Delivers an attack whose potency increases based on your stacks of Repertoire.
Repertoire 1 Potency: 600
Repertoire 2 Potency: 1,200
Repertoire 3 Potency: 1,800
Can only be executed when the Wanderer's Minuet is active.",0.0,1.0
,0,The Wanderer's Minuet,"Deals unaspected damage with a potency of 600.
Additional Effect: Grants the Wanderer's Minuet, increasing damage dealt by all party members within a radius of 30 yalms by 5%
Duration: 30s
Repertoire Effect: Allows execution of Pitch Perfect while under the effect of the Wanderer's Minuet
Can be stacked up to 3 times.",0.0,45.0
,0,Army's Paeon,"Deals unaspected damage with a potency of 600.
Additional Effect: Grants Army's Paeon, reducing weaponskill cast time and recast time, as well as spell cast time and recast time of all party members within a radius of 30 yalms by 5%
Duration: 30s
Repertoire Effect: Reduces weaponskill cast time and recast time by 5%
Can be stacked up to 4 times.",0.0,45.0
,0,Split Shot,"Delivers an attack with a potency of 750.
Gauss Barrel Effect: Increases Heat Gauge by 5

※Action changes to Heated Split Shot when executed while a Gauss Barrel is attached and the Heat Gauge is 50 or higher.
※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Slug Shot,"Delivers an attack to target.
Combo Action: Split Shot or Heated Split Shot
Combo Potency: 1,000
Gauss Barrel Effect: Increases Heat Gauge by 5

※Action changes to Heated Slug Shot when executed while a Gauss Barrel is attached and the Heat Gauge is 50 or higher.
※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Clean Shot,"Delivers an attack to target.
Combo Action: Slug Shot or Heated Slug Shot
Combo Potency: 1,250
Gauss Barrel Effect: Increases Heat Gauge by 5

※Action changes to Heated Clean Shot when executed while a Gauss Barrel is attached and the Heat Gauge is 50 or higher.
※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Heated Split Shot,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Heat Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Heated Slug Shot,"Delivers an attack to target.
Combo Action: Heated Split Shot
Combo Potency: 1,200
Additional Effect: Increases Heat Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Heated Clean Shot,"Delivers an attack to target.
Combo Action: Heated Slug Shot
Combo Potency: 1,400
Additional Effect: Increases Heat Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Heat Blast,"Delivers an attack with a potency of 1,400.
Additional Effect: Reduces the recast time of both Gauss Round and Ricochet by 7.5s
Can only be executed when firearm is Overheated.

※This action cannot be assigned to a hotbar.",0.0,1.5
,0,Blank,"Delivers an attack with a potency of 800.
Additional Effect: If target is suffering from a Wildfire effect inflicted by you, Blank potency is tripled
Additional Effect: 15-yalm knockback",0.0,30.0
,0,Leg Graze,"Afflicts target with Heavy +50%.
Duration: 3s",0.0,30.0
,0,Wildfire,"Covers target's body in a slow-burning pitch. For the next 6 seconds, 33% of most damage you inflict upon the target is compiled, then dealt at the end of the effect's duration.",0.0,30.0
,0,Gauss Barrel,"Equips your current firearm with a gauss barrel, increasing damage dealt by 5%. While barrel is equipped, your weapon's Heat Gauge will increase each time a weaponskill is executed. When the Heat Gauge reaches 100%, your weapon will become Overheated and damage dealt will be increased by 10%.
Duration: 10s
Gauss Barrel effect ends automatically once weapon is no longer Overheated and cannot be applied again for 10s.

※Action changes to Stun Gun when executed while a Gauss Barrel is attached.",0.0,10.0
,0,Fire,"Deals fire damage with a potency of 1,200.
Additional Effect: Grants Astral Fire, increasing damage dealt by 20%
Duration: 15s",0.0,2.4
,0,Blizzard,"Deals ice damage with a potency of 800.
Additional Effect: Restores 2,000 MP
Additional Effect: Grants Umbral Ice, reducing spell cast and recast times by 20%
Duration: 15s",0.0,2.4
,0,Thunder,"Deals lightning damage with a potency of 400.
Additional Effect: Lightning damage over time
Potency: 400
Duration: 15s
Additional Effect: Grants Thundercloud if target is dealt over 8,000 points of damage while under the effect of Thunder
Duration: 10s
Thunder effect is removed from target upon receiving Thundercloud status.
Only one Thunder spell-induced damage over time effect per caster can be inflicted upon a single target.

※Action changes to Thunder III while under the effect of Thundercloud.",0.0,2.4
,0,Thunder III,"Deals lightning damage with a potency of 2,400.
Additional Effect: Lightning damage over time
Potency: 400
Duration: 15s
Additional Effect: Grants Thundercloud if target is dealt over 8,000 points of damage while under the effect of Thunder
Duration: 10s
Can only be cast while under the effect of Thundercloud.
Thunder effect is removed from target upon receiving Thundercloud status.
Only one Thunder spell-induced damage over time effect per caster can be inflicted upon a single target.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Enochian,"Allows the casting of Fire IV and Blizzard IV.
Additional Effect: Grants Polyglot if Enochian is maintained for 15s
Can only be executed while under the effect of Astral Fire or Umbral Ice. Effect is canceled if Astral Fire or Umbral Ice end.

※Action changes to Fire IV while under the effect of Astral Fire.
※Action changes to Blizzard IV while under the effect of Umbral Ice.",0.0,2.4
,0,Fire IV,"Deals fire damage with a potency of 2,400.
Can only be cast while under the effect of Astral Fire.

※This action cannot be assigned to a hotbar.",2.0,2.4
,0,Blizzard IV,"Deals ice damage with a potency of 1,600.
Additional Effect: Restores 4,000 MP
Can only be cast while under the effect of Umbral Ice.

※This action cannot be assigned to a hotbar.",2.0,2.4
,0,Foul,"Deals unaspected damage with a potency of 1,800 to target and all enemies nearby it.
Polyglot Cost: 1",0.0,2.4
,0,Flare,"Deals fire damage with a potency of 1,800 to target and all enemies nearby it.
Additional Effect: Grants Astral Fire, increasing damage dealt by 20%
Duration: 15s",2.0,2.4
,0,Freeze,"Deals ice damage with a potency of 1,200 to target and all enemies nearby it.
Additional Effect: Restores 2,000 MP for each enemy hit
Additional Effect: Grants Umbral Ice, reducing spell cast and recast time by 20%
Duration: 15s",2.0,2.4
,0,Sleep,"Puts target to sleep.
Duration: 3s
Cancels auto-attack upon execution.",2.3,2.3
,0,Aetherial Manipulation,"Rush to a target party member's side.
Unable to cast if bound.",0.0,15.0
,0,Swiftcast,"Next spell is cast immediately.
Duration: 10s",0.0,30.0
,0,Ruin III,"Deals unaspected damage with a potency of 1,600.

※Action changes to Fountain of Fire while under the effect of Firebird Trance.",1.5,2.4
,0,Bio III,"Deals unaspected damage over time.
Potency: 600
Duration: 18s",0.0,2.4
,0,Miasma III,"Deals unaspected damage over time.
Potency: 200
Duration: 18s
Additional Effect: Reduces target's HP recovered by healing actions by 10%",0.0,0.0
,0,Tri-bind,"Deals unaspected damage to target and all enemies nearby it with a potency of 750 for the first enemy, 25% less for the second, 50% less for the third, and 75% less for all remaining enemies.
Additional Effect: Bind
Duration: 3s",2.3,2.3
,0,Aetherflow,"Restores 2,000 MP.
Additional Effect: Aetherflow III
Cannot use while under the effect of Dreadwyrm Trance.",0.0,45.0
,0,Fester,"Deals unaspected damage with a potency of 1,000.
Additional Effect: If target is suffering from a Bio effect inflicted by you, Fester potency is doubled
Aetherflow Gauge Cost: 1",0.0,15.0
,0,Summon Bahamut,"Summons Demi-Bahamut to fight by your side. Each time you cast a spell on an enemy, Demi-Bahamut will execute Wyrmwave on the same target.
Duration: 15s
Aetherflow Gauge Cost: 2

※Action changes to Summon Phoenix when Demi-Bahamut returns.",0.0,0.0
,0,Wyrmwave,"Deals unaspected damage with a potency of 400.
Will only execute while Demi-Bahamut is summoned.

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Enkindle Bahamut,"Orders Demi-Bahamut to execute Akh Morn.

※Action changes to Enkindle Phoenix when Demi-Phoenix is summoned.",0.0,0.0
,0,Akh Morn,"Deals unaspected damage with a potency of 2,000 to target and all enemies nearby it.
Can only be executed while Demi-Bahamut is summoned.

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Veraero,"Deals wind damage with a potency of 1,800.
Additional Effect: Increases White Mana by 15
Can only be cast while under the effect of Dualcast.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Verstone,"Deals earth damage with a potency of 1,400.
Additional Effect: Increases White Mana by 10
Additional Effect: Grants Dualcast when spell is cast with a cast time
Duration: 10s

※Action changes to Veraero while under the effect of Dualcast.
※Action changes to Verholy after execution of Enchanted Redoublement.",2.0,2.4
,0,Verthunder,"Deals lightning damage with a potency of 1,800.
Additional Effect: Increases Black Mana by 15
Can only be cast while under the effect of Dualcast.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Verfire,"Deals fire damage with a potency of 1,400.
Additional Effect: Increases Black Mana by 10
Additional Effect: Grants Dualcast when spell is cast with a cast time
Duration: 10s

※Action changes to Verthunder while under the effect of Dualcast.
※Action changes to Verflare after execution of Enchanted Redoublement.",2.0,2.4
,0,Impact,"Deals unaspected damage with a potency of 1,200 to target and all enemies nearby it.
Additional Effect: Increases both Black Mana and White Mana by 5 for each enemy hit
Can only be cast while under the effect of Dualcast.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Enchanted Riposte,"Delivers an attack with a potency of 1,600.
Balance Gauge Cost: 50 Black Mana
Balance Gauge Cost: 50 White Mana

※This action cannot be assigned to a hotbar.",0.0,1.5
,0,Enchanted Zwerchhau,"Delivers an attack to target.
Combo Action: Enchanted Riposte
Combo Potency: 1,800

※This action cannot be assigned to a hotbar.",0.0,1.5
,0,Enchanted Redoublement,"Delivers an attack to target.
Combo Action: Enchanted Zwerchhau
Combo Potency: 2,000

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Corps-a-corps,"Rushes target and delivers an attack with a potency of 800.
Additional Effect: Heavy +50%
Duration: 5s
Maximum Charges: 2
Cannot be executed while bound.",0.0,30.0
,0,Displacement,"Delivers an attack with a potency of 800.
Additional Effect: 15-yalm backstep
Additional Effect: Bind
Duration: 3s
Maximum Charges: 2
Cannot be executed while bound.",0.0,30.0
,0,Manafication,"Doubles current Black Mana and White Mana levels.
Additional Effect: Reduces the recast time of both Corps-a-corps and Displacement by 30s",0.0,30.0
,0,Stone III,"Deals earth damage with a potency of 1,000.
Additional Effect: Heavy +50%
Duration: 3s",1.3,2.3
,0,Cure,"Restores target's HP.
Cure Potency: 2,000",1.5,2.4
,0,Cure II,"Restores target's HP.
Cure Potency: 4,000",1.5,2.4
,0,Regen,"Grants healing over time effect to target.
Cure Potency: 1,500
Duration: 15s",0.0,2.3
,0,Fluid Aura,"Deals a 10-yalm knockback.
Additional Effect: Bind
Duration: 2s",0.0,30.0
,0,Benediction,"Restores all of a target's HP.
Additional Effect: Reduces Benediction recast time by a percentage corresponding to the number of healing Lilies stacked at time of action execution (at which time the Lilies are removed)

1 Lily: 10%
2 Lilies: 25%
3 Lilies: 50%",0.0,120.0
,0,Broil,"Deals unaspected damage with a potency of 1,000.
Additional Effect: Aetherflow",1.3,2.3
,0,Physick,"Restores target's HP.
Cure Potency: 2,000
Additional Effect: Increases Faerie Gauge by 10 when used to restore HP of self or a party member while in combat",1.5,2.4
,0,Adloquium,"Restores target's HP.
Cure Potency: 2,000
Additional Effect: Erects a magicked barrier which nullifies damage equaling the amount of HP restored
Duration: 10s
Additional Effect: Increases Faerie Gauge by 10 when used to restore HP of self or a party member while in combat",1.5,2.4
,0,Eye for an Eye,"Erects a magicked barrier around self or single party member.
Duration: 5s
Barrier Effect: When barrier is struck, the striker will deal 10% less damage
Duration: 5s",0.0,60.0
,0,Aetherflow,"Restores 2,000 MP.
Additional Effect: Aetherflow III",0.0,45.0
,0,Lustrate,"Restores target's HP.
Cure Potency: 3,000
Maximum Charges: 3
Shares a recast timer with Indomitability.",0.0,15.0
,0,Summon,"Summons the faerie Eos to fight at your side. Each time you use a healing action on an ally, Eos will execute Embrace on the same target.
Faerie Gauge Cost: 10
Depletes Faerie Gauge by 10 periodically while summoned.",0.0,15.0
,0,Unsummon,Orders Eos back to the aether.,0.0,3.0
,0,Malefic III,"Deals unaspected damage with a potency of 1,000.
Additional Effect: Bind
Duration: 2s",1.3,2.3
,0,Benefic,"Restores target's HP.
Cure Potency: 2,000
Additional Effect: Grants Abridged when spell is cast with a cast time
Duration: 10s
Abridged Effect: Next spell is cast immediately

※Action changes to Aspected Benefic while under the effect of Neutral Sect.",1.5,2.4
,0,Benefic II,"Restores target's HP.
Cure Potency: 4,000",1.5,2.4
,0,Essential Dignity,"Restores target's HP.
Cure Potency: 2,500
Potency increases up to 5,000 as the target's HP decreases.
Maximum Charges: 2",0.0,15.0
,0,Lightspeed,"Allows for immediate casting of spells while reducing MP cost by 50%.
Duration: 10s",0.0,60.0
,0,Synastry,"Generate an aetheric bond with target party member. Each time you cast a single-target healing spell on yourself or a party member, the party member with whom you have the bond will also recover HP equaling 25% of the original spell. Effect ends upon executing action on a different target.",0.0,10.0
,0,Draw,"Draws a card (arcanum) from your divining deck. Execute command again to use the arcanum drawn. Only one arcanum can be drawn at a time.
Duration: 30s
Additional Effect: Restores 1,000 MP
Recast timer cooldown will begin once the drawn arcanum is read, or the Draw timer expires.",0.0,30.0
,0,the Balance,"Increases damage dealt by a party member or self by 10%.
Duration: 15s

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,the Bole,"Reduces damage taken by a party member or self by 10%.
Duration: 15s

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,the Ewer,"Gradually restores MP of self or target party member.
Potency: 400
Duration: 15s

※This action cannot be assigned to a hotbar.",0.0,1.0
,0,the Spire,"Gradually restores TP of self or target party member.
Potency: 100
Duration: 15s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Bolt,"Movement speed is increased.
Duration: 10s",0.0,60.0
,0,Dreadwyrm Trance,"Enters Dreadwyrm Trance.
Duration: 15s
Additional Effect: Resets Tri-disaster recast timer
Aetherflow Gauge Cost: 2

※Action changes to Firebird Trance when effect ends.",0.0,30.0
,0,Deathflare,"Deals unaspected damage with a potency of 2,400 to target and all enemies nearby it.
Can only be executed while under the effect of Dreadwyrm Trance.",0.0,15.0
,0,Remove Barrel,Removes Gauss Barrel from your weapon.,0.0,2.0
,0,Riddle of Wind,"Rushes target and delivers an attack with a potency of 400.
Can only be executed while under the effect of Riddle of Wind.
Cannot be executed while bound.

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Embrace,"Restores target's HP.
Cure Potency: 1,500
Can only be executed while Eos is summoned.

※This action cannot be assigned to a hotbar.",2.0,0.0
,0,Bishop Overdrive,"Sends deployed Bishop Autoturret into overdrive. While in overdrive, the autoturret will launch a powerful attack, damaging the unit. The autoturret is removed from the battlefield after execution for repairs and cannot be deployed for 30s.",0.0,120.0
,0,Ruin IV,"Deals unaspected damage with a potency of 1,600.
Can only be executed while under the effect of Dreadwyrm Trance.

※This action cannot be assigned to a hotbar.",1.5,2.4
,0,Verholy,"Deals unaspected damage to target.
Combo Action: Enchanted Redoublement
Combo Potency: 2,400
Additional Effect: Increases White Mana by 20

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Verflare,"Deals fire damage to target.
Combo Action: Enchanted Redoublement
Combo Potency: 2,400
Additional Effect: Increases Black Mana by 20

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Jolt II,"Deals unaspected damage with a potency of 1,400.
Additional Effect: Increases both Black Mana and White Mana by 10
Additional Effect: Grants Dualcast, allowing next spell to be cast immediately
Duration: 10s

※Action changes to Scorch after execution of Verholy or Verflare.
※Dualcast effect ends if an action other than an ability is used.",2.0,2.4
,0,Shield Oath,"Reduces both damage taken and damage dealt by 20%.
Effect ends upon reuse.",0.0,5.0
,0,Defiance,"Reduces damage taken and damage dealt by 20%.
Effect ends upon reuse.",0.0,5.0
,0,Grit,"Reduces both damage taken and damage dealt by 20%.
Effect ends upon reuse.",0.0,5.0
,0,Inner Beast,"Delivers an attack with a potency of 1,500.
Ignores the damage penalty inflicted by Defiance.
Can only be executed while under the effect of Defiance.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Reduces damage taken by 10%
Duration: 5s
Beast Gauge Cost: 50

※This action cannot be assigned to a hotbar.",0.0,2.3
,0,Jugulate,"Delivers an attack with a potency of 400.
Additional Effect: Silence
Duration: 2s",0.0,0.0
,0,Deorbit,"Instantly draws target party member to your side.
Will not execute when target is suffering certain detrimental effects.",0.0,45.0
,0,Energy Drain,"Deals unaspected damage with a potency of 1,000.
Additional Effect: Absorbs 100% of damage dealt as HP and restores 1,000 MP
Additional Effect: Aethertrail Attunement
Aetherflow Gauge Cost: 1",0.0,3.0
,0,Assize,"Deals unaspected damage with a potency of 1,000 to all nearby enemies.
Additional Effect: Restores own HP and the HP of nearby party members
Cure Potency: 2,000",0.0,30.0
,0,Divine Benison,"Creates a barrier around target that absorbs damage equivalent to a heal of 2,500 potency.
Duration: 10s
Additional Effect: Adds a Lily to your Healing Gauge if the barrier is completely absorbed",0.0,0.0
,0,Chain Stratagem,"Increases target's damage taken by 10%.
Duration: 6s",0.0,0.0
,0,Disable,"Reduces the potency of target's attacks by 20%.
Duration: 5s",0.0,30.0
,0,Bloodletter,"Delivers an attack with a potency of 750.
Cannot use while under the effect of Army's Paeon or the Wanderer's Minuet.

※Action changes to Pitch Perfect while under the effect of Wanderer's Minuet.
※Action changes to Barrage while under the effect of the Army's Paeon.",0.0,15.0
